pop xdeg xmin xsec xdir ydeg ymin ysec ydir commune province
90 72 24 45 W 19 26 15 N ENNERY ARTIBONITE
43 72 24 15 W 19 26 15 N ENNERY ARTIBONITE
70 72 23 45 W 19 26 15 N ENNERY ARTIBONITE
17 72 28 45 W 19 25 45 N ENNERY ARTIBONITE
7 72 28 15 W 19 25 45 N ENNERY ARTIBONITE
27 72 27 45 W 19 25 45 N ENNERY ARTIBONITE
60 72 27 15 W 19 25 45 N ENNERY ARTIBONITE
34 72 26 45 W 19 25 45 N ENNERY ARTIBONITE
191 72 26 15 W 19 25 45 N ENNERY ARTIBONITE
47 72 25 45 W 19 25 45 N ENNERY ARTIBONITE
78 72 25 15 W 19 25 45 N ENNERY ARTIBONITE
230 72 24 45 W 19 25 45 N ENNERY ARTIBONITE
206 72 24 15 W 19 25 45 N ENNERY ARTIBONITE
136 72 23 45 W 19 25 45 N ENNERY ARTIBONITE
15 72 27 45 W 19 25 15 N ENNERY ARTIBONITE
633 72 27 15 W 19 25 15 N ENNERY ARTIBONITE
37 72 26 45 W 19 25 15 N ENNERY ARTIBONITE
45 72 26 15 W 19 25 15 N ENNERY ARTIBONITE
16 72 25 45 W 19 25 15 N ENNERY ARTIBONITE
70 72 25 15 W 19 25 15 N ENNERY ARTIBONITE
153 72 24 45 W 19 25 15 N ENNERY ARTIBONITE
8 72 27 15 W 19 24 45 N ENNERY ARTIBONITE
4 72 26 45 W 19 24 45 N ENNERY ARTIBONITE
45 72 26 15 W 19 24 45 N ENNERY ARTIBONITE
13 72 25 45 W 19 24 45 N ENNERY ARTIBONITE
16 72 25 15 W 19 24 45 N ENNERY ARTIBONITE
5 72 26 45 W 19 24 15 N ENNERY ARTIBONITE
27 72 26 15 W 19 24 15 N ENNERY ARTIBONITE
45 72 25 45 W 19 24 15 N ENNERY ARTIBONITE
36 72 18 15 W 19 27 45 N SAINT-MICHEL ARTIBONITE
51 72 19 45 W 19 27 15 N SAINT-MICHEL ARTIBONITE
756 72 19 15 W 19 27 15 N SAINT-MICHEL ARTIBONITE
61 72 18 45 W 19 27 15 N SAINT-MICHEL ARTIBONITE
51 72 18 15 W 19 27 15 N SAINT-MICHEL ARTIBONITE
61 72 19 45 W 19 26 45 N SAINT-MICHEL ARTIBONITE
52 72 19 15 W 19 26 45 N SAINT-MICHEL ARTIBONITE
740 72 18 45 W 19 26 45 N SAINT-MICHEL ARTIBONITE
123 72 18 15 W 19 26 45 N SAINT-MICHEL ARTIBONITE
182 72 21 45 W 19 26 15 N SAINT-MICHEL ARTIBONITE
2237 72 21 15 W 19 26 15 N SAINT-MICHEL ARTIBONITE
46 72 20 45 W 19 26 15 N SAINT-MICHEL ARTIBONITE
41 72 20 15 W 19 26 15 N SAINT-MICHEL ARTIBONITE
70 72 19 45 W 19 26 15 N SAINT-MICHEL ARTIBONITE
21 72 19 15 W 19 26 15 N SAINT-MICHEL ARTIBONITE
182 72 21 45 W 19 25 45 N SAINT-MICHEL ARTIBONITE
138 72 21 15 W 19 25 45 N SAINT-MICHEL ARTIBONITE
101 72 20 45 W 19 25 45 N SAINT-MICHEL ARTIBONITE
61 72 20 15 W 19 25 45 N SAINT-MICHEL ARTIBONITE
15 72 19 45 W 19 25 45 N SAINT-MICHEL ARTIBONITE
25 72 19 15 W 19 25 45 N SAINT-MICHEL ARTIBONITE
212 72 21 15 W 19 25 15 N SAINT-MICHEL ARTIBONITE
79 72 20 45 W 19 25 15 N SAINT-MICHEL ARTIBONITE
30 72 20 15 W 19 25 15 N SAINT-MICHEL ARTIBONITE
8 72 19 45 W 19 25 15 N SAINT-MICHEL ARTIBONITE
21 72 19 15 W 19 25 15 N SAINT-MICHEL ARTIBONITE
151 72 20 45 W 19 24 45 N SAINT-MICHEL ARTIBONITE
15 72 20 15 W 19 24 45 N SAINT-MICHEL ARTIBONITE
13 72 19 45 W 19 24 45 N SAINT-MICHEL ARTIBONITE
15 72 19 15 W 19 24 45 N SAINT-MICHEL ARTIBONITE
91 72 21 15 W 19 24 15 N SAINT-MICHEL ARTIBONITE
51 72 20 45 W 19 24 15 N SAINT-MICHEL ARTIBONITE
30 72 20 15 W 19 24 15 N SAINT-MICHEL ARTIBONITE
25 72 19 45 W 19 24 15 N SAINT-MICHEL ARTIBONITE
40 72 19 15 W 19 24 15 N SAINT-MICHEL ARTIBONITE
138 72 20 45 W 19 23 45 N SAINT-MICHEL ARTIBONITE
121 72 20 15 W 19 23 45 N SAINT-MICHEL ARTIBONITE
38 72 19 45 W 19 23 45 N SAINT-MICHEL ARTIBONITE
30 72 19 15 W 19 23 45 N SAINT-MICHEL ARTIBONITE
182 72 20 45 W 19 23 15 N SAINT-MICHEL ARTIBONITE
908 72 20 15 W 19 23 15 N SAINT-MICHEL ARTIBONITE
142 72 19 45 W 19 23 15 N SAINT-MICHEL ARTIBONITE
1763 72 19 15 W 19 23 15 N SAINT-MICHEL ARTIBONITE
222 72 20 45 W 19 22 45 N SAINT-MICHEL ARTIBONITE
2119 72 20 15 W 19 22 45 N SAINT-MICHEL ARTIBONITE
159 72 19 45 W 19 22 45 N SAINT-MICHEL ARTIBONITE
88 72 19 15 W 19 22 45 N SAINT-MICHEL ARTIBONITE
4875 72 19 45 W 19 22 15 N SAINT-MICHEL ARTIBONITE
902 72 12 15 W 19 26 45 N ST._RAPHAEL NORD
3006 72 12 15 W 19 26 15 N ST._RAPHAEL NORD
3673 72 11 45 W 19 26 15 N ST._RAPHAEL NORD
2205 72 12 15 W 19 25 45 N ST._RAPHAEL NORD
86 72 11 45 W 19 25 45 N ST._RAPHAEL NORD
902 72 12 15 W 19 25 15 N ST._RAPHAEL NORD
86 72 11 45 W 19 25 15 N ST._RAPHAEL NORD
47 72 13 45 W 19 24 45 N ST._RAPHAEL NORD
38 72 13 15 W 19 24 45 N ST._RAPHAEL NORD
75 72 12 45 W 19 24 45 N ST._RAPHAEL NORD
301 72 12 15 W 19 24 45 N ST._RAPHAEL NORD
344 72 11 45 W 19 24 45 N ST._RAPHAEL NORD
59 72 13 45 W 19 24 15 N ST._RAPHAEL NORD
71 72 13 15 W 19 24 15 N ST._RAPHAEL NORD
89 72 12 45 W 19 24 15 N ST._RAPHAEL NORD
315 72 12 15 W 19 24 15 N ST._RAPHAEL NORD
157 72 11 45 W 19 24 15 N ST._RAPHAEL NORD
430 72 11 15 W 19 24 15 N ST._RAPHAEL NORD
54 72 13 45 W 19 23 45 N ST._RAPHAEL NORD
71 72 13 15 W 19 23 45 N ST._RAPHAEL NORD
344 72 12 45 W 19 23 45 N ST._RAPHAEL NORD
258 72 12 15 W 19 23 45 N ST._RAPHAEL NORD
229 72 11 45 W 19 23 45 N ST._RAPHAEL NORD
258 72 11 15 W 19 23 45 N ST._RAPHAEL NORD
120 72 13 45 W 19 23 15 N ST._RAPHAEL NORD
118 72 13 15 W 19 23 15 N ST._RAPHAEL NORD
344 72 12 45 W 19 23 15 N ST._RAPHAEL NORD
229 72 12 15 W 19 23 15 N ST._RAPHAEL NORD
143 72 11 45 W 19 23 15 N ST._RAPHAEL NORD
229 72 11 15 W 19 23 15 N ST._RAPHAEL NORD
429 72 10 45 W 19 23 15 N ST._RAPHAEL NORD
215 72 14 15 W 19 22 45 N ST._RAPHAEL NORD
2133 72 13 45 W 19 22 45 N ST._RAPHAEL NORD
344 72 13 15 W 19 22 45 N ST._RAPHAEL NORD
31 72 12 45 W 19 22 45 N ST._RAPHAEL NORD
23 72 12 15 W 19 22 45 N ST._RAPHAEL NORD
229 72 11 45 W 19 22 45 N ST._RAPHAEL NORD
201 72 11 15 W 19 22 45 N ST._RAPHAEL NORD
146 72 13 45 W 19 22 15 N ST._RAPHAEL NORD
286 72 13 15 W 19 22 15 N ST._RAPHAEL NORD
301 72 12 45 W 19 22 15 N ST._RAPHAEL NORD
258 72 12 15 W 19 22 15 N ST._RAPHAEL NORD
344 72 11 45 W 19 22 15 N ST._RAPHAEL NORD
286 72 11 15 W 19 22 15 N ST._RAPHAEL NORD
97 72 13 45 W 19 21 45 N ST._RAPHAEL NORD
73 72 13 15 W 19 21 45 N ST._RAPHAEL NORD
20 72 12 45 W 19 21 45 N ST._RAPHAEL NORD
286 72 12 15 W 19 21 45 N ST._RAPHAEL NORD
63 72 11 45 W 19 21 45 N ST._RAPHAEL NORD
344 72 11 15 W 19 21 45 N ST._RAPHAEL NORD
427 72 10 45 W 19 21 45 N ST._RAPHAEL NORD
301 72 10 15 W 19 21 45 N ST._RAPHAEL NORD
101 72 13 45 W 19 21 15 N ST._RAPHAEL NORD
64 72 13 15 W 19 21 15 N ST._RAPHAEL NORD
73 72 12 45 W 19 21 15 N ST._RAPHAEL NORD
73 72 12 15 W 19 21 15 N ST._RAPHAEL NORD
146 72 11 45 W 19 21 15 N ST._RAPHAEL NORD
146 72 11 15 W 19 21 15 N ST._RAPHAEL NORD
315 72 10 45 W 19 21 15 N ST._RAPHAEL NORD
73 72 13 15 W 19 20 45 N ST._RAPHAEL NORD
49 72 12 45 W 19 20 45 N ST._RAPHAEL NORD
49 72 12 15 W 19 20 45 N ST._RAPHAEL NORD
49 72 11 45 W 19 20 45 N ST._RAPHAEL NORD
146 72 11 15 W 19 20 45 N ST._RAPHAEL NORD
85 72 13 15 W 19 20 15 N ST._RAPHAEL NORD
30 72 12 45 W 19 20 15 N ST._RAPHAEL NORD
24 72 12 15 W 19 20 15 N ST._RAPHAEL NORD
1214 72 11 45 W 19 20 15 N ST._RAPHAEL NORD
146 72 11 15 W 19 20 15 N ST._RAPHAEL NORD
121 72 10 45 W 19 20 15 N ST._RAPHAEL NORD
61 72 13 15 W 19 19 45 N ST._RAPHAEL NORD
43 72 12 45 W 19 19 45 N ST._RAPHAEL NORD
30 72 12 15 W 19 19 45 N ST._RAPHAEL NORD
43 72 11 45 W 19 19 45 N ST._RAPHAEL NORD
146 72 11 15 W 19 19 45 N ST._RAPHAEL NORD
117 72 10 45 W 19 19 45 N ST._RAPHAEL NORD
97 72 10 15 W 19 19 45 N ST._RAPHAEL NORD
81 72 12 45 W 19 19 15 N ST._RAPHAEL NORD
36 72 12 15 W 19 19 15 N ST._RAPHAEL NORD
43 72 11 45 W 19 19 15 N ST._RAPHAEL NORD
110 72 11 15 W 19 19 15 N ST._RAPHAEL NORD
146 72 10 45 W 19 19 15 N ST._RAPHAEL NORD
90 72 10 15 W 19 19 15 N ST._RAPHAEL NORD
71 72 09 45 W 19 19 15 N ST._RAPHAEL NORD
30 72 11 45 W 19 18 45 N ST._RAPHAEL NORD
97 72 11 15 W 19 18 45 N ST._RAPHAEL NORD
866 72 10 45 W 19 18 45 N ST._RAPHAEL NORD
77 72 10 15 W 19 18 45 N ST._RAPHAEL NORD
26 72 11 45 W 19 18 15 N ST._RAPHAEL NORD
51 72 11 15 W 19 18 15 N ST._RAPHAEL NORD
45 72 10 45 W 19 18 15 N ST._RAPHAEL NORD
69 72 10 15 W 19 18 15 N ST._RAPHAEL NORD
34 72 09 45 W 19 18 15 N ST._RAPHAEL NORD
60 72 09 15 W 19 18 15 N ST._RAPHAEL NORD
36 72 11 15 W 19 17 45 N ST._RAPHAEL NORD
34 72 10 45 W 19 17 45 N ST._RAPHAEL NORD
34 72 10 15 W 19 17 45 N ST._RAPHAEL NORD
45 72 09 45 W 19 17 45 N ST._RAPHAEL NORD
30 72 10 15 W 19 17 15 N ST._RAPHAEL NORD
43 72 09 45 W 19 17 15 N ST._RAPHAEL NORD
60 72 09 15 W 19 17 15 N ST._RAPHAEL NORD
20 72 00 45 W 19 26 45 N VALLIERE NORD_EST
41 72 00 15 W 19 26 45 N VALLIERE NORD_EST
28 71 59 45 W 19 26 45 N VALLIERE NORD_EST
7 71 59 15 W 19 26 45 N VALLIERE NORD_EST
1 71 58 45 W 19 26 45 N VALLIERE NORD_EST
77 72 01 15 W 19 26 15 N VALLIERE NORD_EST
289 72 00 45 W 19 26 15 N VALLIERE NORD_EST
28 72 00 15 W 19 26 15 N VALLIERE NORD_EST
51 71 59 45 W 19 26 15 N VALLIERE NORD_EST
4 71 59 15 W 19 26 15 N VALLIERE NORD_EST
4 71 58 45 W 19 26 15 N VALLIERE NORD_EST
2 71 58 15 W 19 26 15 N VALLIERE NORD_EST
49 72 01 45 W 19 25 45 N VALLIERE NORD_EST
96 72 01 15 W 19 25 45 N VALLIERE NORD_EST
288 72 00 45 W 19 25 45 N VALLIERE NORD_EST
25 72 00 15 W 19 25 45 N VALLIERE NORD_EST
26 71 59 45 W 19 25 45 N VALLIERE NORD_EST
26 71 59 15 W 19 25 45 N VALLIERE NORD_EST
0 71 58 45 W 19 25 45 N VALLIERE NORD_EST
17 71 58 15 W 19 25 45 N VALLIERE NORD_EST
410 71 57 45 W 19 25 45 N VALLIERE NORD_EST
116 72 01 45 W 19 25 15 N VALLIERE NORD_EST
1205 72 01 15 W 19 25 15 N VALLIERE NORD_EST
96 72 00 45 W 19 25 15 N VALLIERE NORD_EST
83 72 00 15 W 19 25 15 N VALLIERE NORD_EST
77 71 59 45 W 19 25 15 N VALLIERE NORD_EST
44 71 59 15 W 19 25 15 N VALLIERE NORD_EST
28 71 58 45 W 19 25 15 N VALLIERE NORD_EST
38 71 58 15 W 19 25 15 N VALLIERE NORD_EST
25 71 57 45 W 19 25 15 N VALLIERE NORD_EST
93 71 59 45 W 19 24 45 N VALLIERE NORD_EST
77 71 59 15 W 19 24 45 N VALLIERE NORD_EST
22 71 58 45 W 19 24 45 N VALLIERE NORD_EST
13 71 58 15 W 19 24 45 N VALLIERE NORD_EST
30 71 59 15 W 19 24 15 N VALLIERE NORD_EST
2 71 50 15 W 19 26 15 N MONT_ORGANISE NORD_EST
2 71 49 45 W 19 26 15 N MONT_ORGANISE NORD_EST
0 71 49 15 W 19 26 15 N MONT_ORGANISE NORD_EST
3 71 48 45 W 19 26 15 N MONT_ORGANISE NORD_EST
3 71 48 15 W 19 26 15 N MONT_ORGANISE NORD_EST
17 71 50 15 W 19 25 45 N MONT_ORGANISE NORD_EST
46 71 49 45 W 19 25 45 N MONT_ORGANISE NORD_EST
53 71 49 15 W 19 25 45 N MONT_ORGANISE NORD_EST
3 71 48 45 W 19 25 45 N MONT_ORGANISE NORD_EST
3 71 48 15 W 19 25 45 N MONT_ORGANISE NORD_EST
8 71 47 45 W 19 25 45 N MONT_ORGANISE NORD_EST
10 71 50 45 W 19 25 15 N MONT_ORGANISE NORD_EST
15 71 50 15 W 19 25 15 N MONT_ORGANISE NORD_EST
46 71 49 45 W 19 25 15 N MONT_ORGANISE NORD_EST
33 71 49 15 W 19 25 15 N MONT_ORGANISE NORD_EST
20 71 48 45 W 19 25 15 N MONT_ORGANISE NORD_EST
66 71 48 15 W 19 25 15 N MONT_ORGANISE NORD_EST
8 71 47 45 W 19 25 15 N MONT_ORGANISE NORD_EST
8 71 47 15 W 19 25 15 N MONT_ORGANISE NORD_EST
107 71 51 15 W 19 24 45 N MONT_ORGANISE NORD_EST
106 71 50 45 W 19 24 45 N MONT_ORGANISE NORD_EST
76 71 50 15 W 19 24 45 N MONT_ORGANISE NORD_EST
0 71 49 45 W 19 24 45 N MONT_ORGANISE NORD_EST
20 71 49 15 W 19 24 45 N MONT_ORGANISE NORD_EST
52 71 48 45 W 19 24 45 N MONT_ORGANISE NORD_EST
214 71 48 15 W 19 24 45 N MONT_ORGANISE NORD_EST
336 71 47 45 W 19 24 45 N MONT_ORGANISE NORD_EST
230 71 47 15 W 19 24 45 N MONT_ORGANISE NORD_EST
95 71 50 45 W 19 24 15 N MONT_ORGANISE NORD_EST
107 71 50 15 W 19 24 15 N MONT_ORGANISE NORD_EST
92 71 49 45 W 19 24 15 N MONT_ORGANISE NORD_EST
20 71 49 15 W 19 24 15 N MONT_ORGANISE NORD_EST
106 71 48 45 W 19 24 15 N MONT_ORGANISE NORD_EST
2301 71 48 15 W 19 24 15 N MONT_ORGANISE NORD_EST
342 71 47 45 W 19 24 15 N MONT_ORGANISE NORD_EST
421 71 47 15 W 19 24 15 N MONT_ORGANISE NORD_EST
92 71 49 45 W 19 23 45 N MONT_ORGANISE NORD_EST
79 71 49 15 W 19 23 45 N MONT_ORGANISE NORD_EST
66 71 48 45 W 19 23 45 N MONT_ORGANISE NORD_EST
99 71 48 15 W 19 23 45 N MONT_ORGANISE NORD_EST
184 71 47 45 W 19 23 45 N MONT_ORGANISE NORD_EST
158 71 47 15 W 19 23 45 N MONT_ORGANISE NORD_EST
83 71 49 45 W 19 23 15 N MONT_ORGANISE NORD_EST
79 71 49 15 W 19 23 15 N MONT_ORGANISE NORD_EST
66 71 48 45 W 19 23 15 N MONT_ORGANISE NORD_EST
106 71 48 15 W 19 23 15 N MONT_ORGANISE NORD_EST
79 71 47 45 W 19 23 15 N MONT_ORGANISE NORD_EST
92 71 49 15 W 19 22 45 N MONT_ORGANISE NORD_EST
79 71 48 45 W 19 22 45 N MONT_ORGANISE NORD_EST
83 71 49 15 W 19 22 15 N MONT_ORGANISE NORD_EST
414 72 11 15 W 19 26 15 N ST._RAPHAEL NORD
72 72 10 45 W 19 26 15 N ST._RAPHAEL NORD
25 72 10 15 W 19 26 15 N ST._RAPHAEL NORD
301 72 11 15 W 19 25 45 N ST._RAPHAEL NORD
376 72 10 45 W 19 25 45 N ST._RAPHAEL NORD
54 72 10 15 W 19 25 45 N ST._RAPHAEL NORD
430 72 11 15 W 19 25 15 N ST._RAPHAEL NORD
301 72 10 45 W 19 25 15 N ST._RAPHAEL NORD
301 72 10 15 W 19 25 15 N ST._RAPHAEL NORD
59 72 09 45 W 19 25 15 N ST._RAPHAEL NORD
344 72 11 15 W 19 24 45 N ST._RAPHAEL NORD
72 72 10 45 W 19 24 45 N ST._RAPHAEL NORD
72 72 10 15 W 19 24 45 N ST._RAPHAEL NORD
537 72 09 45 W 19 24 45 N ST._RAPHAEL NORD
193 72 09 15 W 19 24 45 N ST._RAPHAEL NORD
687 72 10 45 W 19 24 15 N ST._RAPHAEL NORD
258 72 10 15 W 19 24 15 N ST._RAPHAEL NORD
286 72 09 45 W 19 24 15 N ST._RAPHAEL NORD
276 72 09 15 W 19 24 15 N ST._RAPHAEL NORD
86 72 08 45 W 19 24 15 N ST._RAPHAEL NORD
537 72 10 45 W 19 23 45 N ST._RAPHAEL NORD
286 72 10 15 W 19 23 45 N ST._RAPHAEL NORD
208 72 09 45 W 19 23 45 N ST._RAPHAEL NORD
344 72 09 15 W 19 23 45 N ST._RAPHAEL NORD
258 72 08 45 W 19 23 45 N ST._RAPHAEL NORD
29 72 10 15 W 19 23 15 N ST._RAPHAEL NORD
23 72 09 45 W 19 23 15 N ST._RAPHAEL NORD
258 72 09 15 W 19 23 15 N ST._RAPHAEL NORD
286 72 08 45 W 19 23 15 N ST._RAPHAEL NORD
473 72 08 15 W 19 23 15 N ST._RAPHAEL NORD
344 72 10 45 W 19 22 45 N ST._RAPHAEL NORD
286 72 10 15 W 19 22 45 N ST._RAPHAEL NORD
201 72 09 45 W 19 22 45 N ST._RAPHAEL NORD
60 72 09 15 W 19 22 45 N ST._RAPHAEL NORD
69 72 08 45 W 19 22 45 N ST._RAPHAEL NORD
276 72 10 45 W 19 22 15 N ST._RAPHAEL NORD
344 72 10 15 W 19 22 15 N ST._RAPHAEL NORD
258 72 09 45 W 19 22 15 N ST._RAPHAEL NORD
20 72 06 15 W 19 26 15 N RANQUITTE NORD
55 72 06 15 W 19 25 45 N RANQUITTE NORD
201 72 05 45 W 19 25 45 N RANQUITTE NORD
92 72 06 15 W 19 25 15 N RANQUITTE NORD
184 72 05 45 W 19 25 15 N RANQUITTE NORD
230 72 05 15 W 19 25 15 N RANQUITTE NORD
230 72 06 15 W 19 24 45 N RANQUITTE NORD
276 72 05 45 W 19 24 45 N RANQUITTE NORD
230 72 05 15 W 19 24 45 N RANQUITTE NORD
5178 72 04 45 W 19 24 45 N RANQUITTE NORD
123 72 06 15 W 19 24 15 N RANQUITTE NORD
230 72 05 45 W 19 24 15 N RANQUITTE NORD
138 72 05 15 W 19 24 15 N RANQUITTE NORD
230 72 04 45 W 19 24 15 N RANQUITTE NORD
43 72 06 15 W 19 23 45 N RANQUITTE NORD
346 72 05 45 W 19 23 45 N RANQUITTE NORD
403 72 05 15 W 19 23 45 N RANQUITTE NORD
345 72 04 45 W 19 23 45 N RANQUITTE NORD
345 72 04 15 W 19 23 45 N RANQUITTE NORD
115 72 05 45 W 19 23 15 N RANQUITTE NORD
346 72 05 15 W 19 23 15 N RANQUITTE NORD
345 72 04 45 W 19 23 15 N RANQUITTE NORD
415 72 04 15 W 19 23 15 N RANQUITTE NORD
276 72 03 45 W 19 23 15 N RANQUITTE NORD
115 72 05 45 W 19 22 45 N RANQUITTE NORD
138 72 05 15 W 19 22 45 N RANQUITTE NORD
276 72 04 45 W 19 22 45 N RANQUITTE NORD
484 72 04 15 W 19 22 45 N RANQUITTE NORD
276 72 03 45 W 19 22 45 N RANQUITTE NORD
72 72 05 45 W 19 22 15 N RANQUITTE NORD
34 72 05 15 W 19 22 15 N RANQUITTE NORD
115 72 04 45 W 19 22 15 N RANQUITTE NORD
244 72 04 15 W 19 22 15 N RANQUITTE NORD
82 72 04 45 W 19 21 45 N RANQUITTE NORD
26 71 52 45 W 19 25 45 N CARICE NORD_EST
24 71 52 15 W 19 25 15 N CARICE NORD_EST
83 71 51 45 W 19 25 15 N CARICE NORD_EST
107 71 51 15 W 19 25 15 N CARICE NORD_EST
45 71 52 45 W 19 24 45 N CARICE NORD_EST
55 71 52 15 W 19 24 45 N CARICE NORD_EST
1183 71 51 45 W 19 24 45 N CARICE NORD_EST
22 71 52 45 W 19 24 15 N CARICE NORD_EST
11 71 52 15 W 19 24 15 N CARICE NORD_EST
95 71 51 45 W 19 24 15 N CARICE NORD_EST
95 71 51 15 W 19 24 15 N CARICE NORD_EST
70 71 52 15 W 19 23 45 N CARICE NORD_EST
166 71 51 45 W 19 23 45 N CARICE NORD_EST
118 71 51 15 W 19 23 45 N CARICE NORD_EST
95 71 50 45 W 19 23 45 N CARICE NORD_EST
95 71 50 15 W 19 23 45 N CARICE NORD_EST
31 71 52 15 W 19 23 15 N CARICE NORD_EST
50 71 51 45 W 19 23 15 N CARICE NORD_EST
138 71 51 15 W 19 23 15 N CARICE NORD_EST
166 71 50 45 W 19 23 15 N CARICE NORD_EST
142 71 50 15 W 19 23 15 N CARICE NORD_EST
30 71 51 15 W 19 22 45 N CARICE NORD_EST
95 71 50 45 W 19 22 45 N CARICE NORD_EST
516 71 50 15 W 19 22 45 N CARICE NORD_EST
2033 71 49 45 W 19 22 45 N CARICE NORD_EST
180 71 51 15 W 19 22 15 N CARICE NORD_EST
107 71 50 45 W 19 22 15 N CARICE NORD_EST
47 71 50 15 W 19 22 15 N CARICE NORD_EST
18 71 50 45 W 19 21 45 N CARICE NORD_EST
6 71 50 15 W 19 21 45 N CARICE NORD_EST
2022 71 46 45 W 19 24 45 N MONT_ORGANISE NORD_EST
158 71 46 45 W 19 24 15 N MONT_ORGANISE NORD_EST
79 71 46 15 W 19 24 15 N MONT_ORGANISE NORD_EST
39 71 45 45 W 19 24 15 N MONT_ORGANISE NORD_EST
158 71 46 45 W 19 23 45 N MONT_ORGANISE NORD_EST
139 71 46 15 W 19 23 45 N MONT_ORGANISE NORD_EST
69 71 45 45 W 19 23 45 N MONT_ORGANISE NORD_EST
74 71 45 15 W 19 23 45 N MONT_ORGANISE NORD_EST
104 71 44 45 W 19 23 45 N MONT_ORGANISE NORD_EST
986 71 47 15 W 19 23 15 N MONT_ORGANISE NORD_EST
39 71 46 45 W 19 23 15 N MONT_ORGANISE NORD_EST
39 71 46 15 W 19 23 15 N MONT_ORGANISE NORD_EST
39 71 45 45 W 19 23 15 N MONT_ORGANISE NORD_EST
1480 71 45 15 W 19 23 15 N MONT_ORGANISE NORD_EST
118 71 44 45 W 19 23 15 N MONT_ORGANISE NORD_EST
184 71 44 15 W 19 23 15 N MONT_ORGANISE NORD_EST
38 71 43 45 W 19 23 15 N MONT_ORGANISE NORD_EST
3 71 43 15 W 19 23 15 N MONT_ORGANISE NORD_EST
92 71 48 15 W 19 22 45 N MONT_ORGANISE NORD_EST
27 71 47 45 W 19 22 45 N MONT_ORGANISE NORD_EST
33 71 47 15 W 19 22 45 N MONT_ORGANISE NORD_EST
92 71 46 45 W 19 22 45 N MONT_ORGANISE NORD_EST
79 71 46 15 W 19 22 45 N MONT_ORGANISE NORD_EST
39 71 45 45 W 19 22 45 N MONT_ORGANISE NORD_EST
107 71 45 15 W 19 22 45 N MONT_ORGANISE NORD_EST
1480 71 44 45 W 19 22 45 N MONT_ORGANISE NORD_EST
33 71 44 15 W 19 22 45 N MONT_ORGANISE NORD_EST
41 71 43 45 W 19 22 45 N MONT_ORGANISE NORD_EST
46 71 43 15 W 19 22 45 N MONT_ORGANISE NORD_EST
2 71 42 45 W 19 22 45 N MONT_ORGANISE NORD_EST
10 71 42 15 W 19 22 45 N MONT_ORGANISE NORD_EST
42 71 41 45 W 19 22 45 N MONT_ORGANISE NORD_EST
92 71 48 45 W 19 22 15 N MONT_ORGANISE NORD_EST
92 71 48 15 W 19 22 15 N MONT_ORGANISE NORD_EST
92 71 47 45 W 19 22 15 N MONT_ORGANISE NORD_EST
27 71 47 15 W 19 22 15 N MONT_ORGANISE NORD_EST
106 71 46 45 W 19 22 15 N MONT_ORGANISE NORD_EST
66 71 46 15 W 19 22 15 N MONT_ORGANISE NORD_EST
33 71 45 45 W 19 22 15 N MONT_ORGANISE NORD_EST
10 71 45 15 W 19 22 15 N MONT_ORGANISE NORD_EST
118 71 44 45 W 19 22 15 N MONT_ORGANISE NORD_EST
59 71 44 15 W 19 22 15 N MONT_ORGANISE NORD_EST
26 71 43 45 W 19 22 15 N MONT_ORGANISE NORD_EST
210 71 43 15 W 19 22 15 N MONT_ORGANISE NORD_EST
0 71 42 45 W 19 22 15 N MONT_ORGANISE NORD_EST
1 71 42 15 W 19 22 15 N MONT_ORGANISE NORD_EST
4 71 41 45 W 19 22 15 N MONT_ORGANISE NORD_EST
95 71 48 45 W 19 21 45 N MONT_ORGANISE NORD_EST
92 71 48 15 W 19 21 45 N MONT_ORGANISE NORD_EST
79 71 47 45 W 19 21 45 N MONT_ORGANISE NORD_EST
52 71 47 15 W 19 21 45 N MONT_ORGANISE NORD_EST
106 71 46 45 W 19 21 45 N MONT_ORGANISE NORD_EST
66 71 46 15 W 19 21 45 N MONT_ORGANISE NORD_EST
66 71 45 45 W 19 21 45 N MONT_ORGANISE NORD_EST
118 71 45 15 W 19 21 45 N MONT_ORGANISE NORD_EST
118 71 44 45 W 19 21 45 N MONT_ORGANISE NORD_EST
10 71 44 15 W 19 21 45 N MONT_ORGANISE NORD_EST
17 71 43 45 W 19 21 45 N MONT_ORGANISE NORD_EST
18 71 41 45 W 19 21 45 N MONT_ORGANISE NORD_EST
95 71 48 15 W 19 21 15 N MONT_ORGANISE NORD_EST
92 71 47 45 W 19 21 15 N MONT_ORGANISE NORD_EST
118 71 47 15 W 19 21 15 N MONT_ORGANISE NORD_EST
822 71 46 45 W 19 21 15 N MONT_ORGANISE NORD_EST
39 71 46 15 W 19 21 15 N MONT_ORGANISE NORD_EST
33 71 45 45 W 19 21 15 N MONT_ORGANISE NORD_EST
247 71 45 15 W 19 21 15 N MONT_ORGANISE NORD_EST
53 71 44 45 W 19 21 15 N MONT_ORGANISE NORD_EST
83 71 48 15 W 19 20 45 N MONT_ORGANISE NORD_EST
59 71 47 45 W 19 20 45 N MONT_ORGANISE NORD_EST
118 71 47 15 W 19 20 45 N MONT_ORGANISE NORD_EST
20 71 46 45 W 19 20 45 N MONT_ORGANISE NORD_EST
53 71 46 15 W 19 20 45 N MONT_ORGANISE NORD_EST
